track_id	track_name	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
6O3GXI34itpMqZbBYHNgoX	WILD LOVE	ELEVATION RHYTHM	43	6egEvDkcMBG9XDAsIvaOsE	WILD LOVE	9/13/2019	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.68	0.809	1	-4.698	0	0.0602	0.0233	0	0.358	0.884	149.935	167500
6ZkeEVV8OVRuhZfzB28DlD	Heaven On Earth - Radio Single	Planetshakers	38	2qKW3iRJfRCRQvK1fuq5h6	Heaven On Earth	10/12/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.557	0.784	0	-6.831	1	0.0464	2.41E-04	2.62E-05	0.159	0.641	122.925	225857
0R8tMSvCvkHpiz7DjnBsAw	Let Go	Hillsong Young & Free	43	1IzKxjCQN2dZYpUvTWTQBd	Let Go	5/18/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.585	0.948	0	-4.572	1	0.115	0.0209	0	0.063	0.526	125.993	231280
7tOL3KPed2xaNyDIYBo45p	Your Love (HGHTS Remix)	Chris Howland	38	7AZH851x8UXOTAeOLfhnEf	Your Love (HGHTS Remix)	11/23/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.64	0.877	0	-3.339	0	0.115	0.21	1.41E-06	0.116	0.681	131.02	237710
467Ka8djftrhQIZTkYJar0	Peace	Canyon Hills Worship	29	2eJbMsDrKsDKk191Ve9lch	Peace	11/23/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.607	0.66	2	-7.898	1	0.0496	8.17E-04	1.14E-06	0.219	0.517	127.051	195493
4rFKp5rDJS3bldnga3QDLY	Everything and More (feat. Aaron Cole)	Hollyn	43	5RoaRB24uoKbClziJyISOo	Everything and More / Isaac	10/19/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.656	0.7	4	-7.176	0	0.0431	0.249	0	0.221	0.293	100.01	197000
7v4qvJHhz314Fcq0sLmyvR	Open Over Us (Live)	Meredith Andrews	50	2GxghAKQPGO1E4Zl9nEgaV	Open Over Us (Live)	2/8/2019	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.225	0.501	3	-8.296	1	0.0341	0.112	0	0.0685	0.111	143.912	452389
50Y5DKzkMsTws48NvpuN5s	Love Won't Let Me Down	Hillsong Young & Free	44	0GpdJt8PyFiCeShU4mHjEX	Love Won’t Let Me Down	8/4/2017	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.664	0.833	4	-5.674	0	0.0373	0.00212	2.18E-06	0.152	0.338	124.072	205730
1MNDmPabVMFhgKy8aqT2V5	Before the Start	Newday	25	3j9rqIOyrlitDeB963NRl2	"Forever, Now"	7/28/2017	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.595	0.75	2	-6.546	1	0.0365	0.0148	6.85E-04	0.11	0.143	127.955	288012
7EixVppWsnZOvJJ4ZqET14	Good Life	The Young Escape	47	6gIzH5Pa4X3QKugzZCqpTH	Good Life	10/20/2017	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.587	0.715	4	-6.348	0	0.0931	0.0539	0	0.262	0.433	178.081	185427
1cloJnP4gDul2IiDqCwGNh	Higher Than Mine	SEU Worship	46	6CR7FS8KhwY5HnEGlUeGTN	Higher Than Mine	11/8/2019	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.668	0.632	11	-5.652	0	0.0952	0.0523	9.37E-05	0.0971	0.156	106.017	185062
6ox0BtzYRNG5RmuWvHQeGE	Fight for Me	GAWVI	4	3tPGtUd8BG730n9yKZJDsS	Fight for Me	7/6/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.681	0.599	1	-6.221	1	0.065	0.321	0	0.207	0.477	159.924	203058
3EnzqTwdFWe68x0OTxR9T5	You Are My Revival - Remix	Long Hollow Wave	25	63XOMUjCOnSWVpzA4YMJSj	You Are My Revival (Remix)	3/23/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.601	0.693	4	-5.927	0	0.0817	0.0973	3.17E-06	0.0807	0.526	120.006	184000
2MaU0zb75fuPS5DVKd0jqh	Tick	Happi	27	2X5VyvTVPQPXdTyEWGMkgS	Tick	2/8/2019	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.738	0.928	9	-8.716	1	0.0458	0.0325	0.807	0.149	0.408	128.005	165015
1XmVcaQPI9yWpKVbIiL14L	Feel so Alive	Amplify Worship	33	10EIkKvRCCMDk4YgzVqVnZ	"Amplify Worship, Vol. 1"	9/15/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.792	0.584	7	-6.181	1	0.206	0.133	0	0.0461	0.856	99.044	201507
5mGfNohrEXnZOXRiA6wnXS	Higher - HYMN Remix	For All Seasons	39	08xXt5aiOTpxzJ299vhbdB	Higher (HYMN Remix)	10/6/2017	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.634	0.866	5	-4.548	1	0.0521	0.253	0	0.334	0.482	106.012	206228
2NwLHtXx1LDo3wmjDbQVUH	Human (Matthew Parker Remix)	Holly Starr	27	6ZIZXM1DADD0cdLNv654k8	Human (Matthew Parker Remix)	8/10/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.694	0.594	9	-6.914	0	0.0598	0.322	1.25E-06	0.108	0.499	139.946	245114
7FifQY094jXA1y2Z34caaC	So Good	Jabin Chavez	35	5Nl9RSpoK14O2v6E7uxPH9	So Good	5/26/2017	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.751	0.812	7	-3.512	1	0.0505	0.244	0.00985	0.151	0.699	106.984	231982
1rT1mXm67dRJPY64AC10Th	So Much More - Remix	Northwood Worship	3	0x5nsNm1Xz8Pf8EzPjx1MC	So Much More	10/21/2017	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.672	0.712	2	-6.859	1	0.0459	0.229	0.00471	0.0496	0.756	103.969	240157
4YkMADiCB98XqOGQb0P1aT	Light the Way- Single (feat. Nozomi)	Brandon Seibert	29	6CBWSNoJSRIK9TB9kdnD5G	Light the Way	1/5/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.454	0.703	1	-5.76	0	0.0385	0.00211	0.0317	0.111	0.676	100.037	210967
4f1lXCkLLZV7K2zJhAAMwZ	Lavish	WYLD	6	4VXerGqFlDL8rXUhBSM8ry	Lavish	9/28/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.662	0.582	7	-7.937	1	0.113	0.404	1.43E-05	0.192	0.599	99.904	204600
6NxyQGdameCyJwJNko3xkF	Where Would I Be - Remix	Heart Youth	33	2vhzLylC7CCEtUml5nlNvo	Where Would I Be (Remix)	7/6/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.71	0.743	0	-4.472	1	0.0402	0.00943	0	0.164	0.479	131.084	194198
2oTLO5bUVaNMuZYaevh0yf	Edge Of My Seat - THUNDERBIRD Remix	TobyMac	36	6HbrhmZ9osGyiKjUFDxQGJ	The St. Nemele Collab Sessions	8/23/2019	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.733	0.736	0	-3.884	0	0.0394	0.119	0	0.163	0.901	107.96	179773
64WGFpBr68nqhKHahymiyZ	Heaven Is Here	Influencers Worship	29	65GpDYQeSO7qD5L58c1xnt	On Earth / In Heaven	11/9/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.591	0.792	2	-6.823	1	0.0369	6.90E-04	0.00967	0.0687	0.234	117.99	255277
7t7DIWoyU902Qn5YNaKG84	Brave	The Vicious Vic	27	349EARcBXYKZmwZklH2jGL	Brave	2/22/2019	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.531	0.857	0	-5.638	1	0.0988	0.619	0	0.0743	0.493	135.082	212970
0bs6tC9MHag57CQU3A0Im1	The Reason (Sean Cook Remix)	Urban Rescue	38	1mSYwpWEPVGq0apNJlpeb3	The Reason (Sean Cook Remix)	10/13/2017	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.645	0.578	8	-6.818	0	0.039	0.0171	0	0.0815	0.536	97.95	181905
1nA0NiBT62ZUdL5bvV3rRn	Just As I Am	Marshall Marshall	38	1brlBoJ3C9XNxV06qYYRpM	Just As I Am	6/29/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.573	0.616	8	-6.606	1	0.0487	0.129	1.38E-06	0.108	0.228	131.979	195000
5yZpJTy5l9RllZbapSLp5Z	Walk On Water	Nadia Grace	20	1gYWhIAQqyUE1fZjzNuJB8	Walk On Water	8/17/2018	Christian Dance Party	37i9dQZF1DWUUPO0Sbx2CM	pop	dance pop	0.529	0.65	5	-5.264	1	0.045	0.0425	0	0.0694	0.505	147.893	208226
5ZULALImTm80tzUbYQYM9d	Dance Monkey	Tones and I	92	2pJXQvY0YeDvVJ9gMU9G7j	The Kids Are Coming	8/29/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.824	0.588	6	-6.4	0	0.0924	0.692	1.04E-04	0.149	0.513	98.027	209438
53CNDHcrOI23OATSulqwJz	Deeper Love	Covenants	32	6ZhqPgy1NLqC8hRlGV0d1Z	Deeper Love	1/10/2020	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.666	0.8	6	-5.454	0	0.0659	0.00562	7.64E-05	0.381	0.868	121.955	146557
2du5gCpnDxNp8DZwvbVixv	"About Me - Brieuc, Cloud 41 & Lowkie Club Mix"	Argui	28	184HsyMC2ANjxUVsWWzNcv	"About Me (Brieuc, Cloud 41 & Lowkie Remix)"	12/6/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.633	0.898	7	-4.86	0	0.0533	0.0521	3.44E-05	0.25	0.253	125.096	175591
58D6VqvfGiVvPkNQstmdUj	Leave The Light On	ReauBeau	18	1yQNwKOhOWZWkZ7ooPaOz1	Leave The Light On	1/17/2020	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.528	0.826	7	-3.646	1	0.19	0.0859	2.28E-06	0.311	0.349	135.794	178235
4PshELHcjnTZQ2lBscyz8Q	Kuama	Gregor Potter	29	1oMSFyPiVmFQ6Ecp9wwskB	Kuama	1/3/2020	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.61	0.842	6	-5.108	1	0.0323	0.0117	0.131	0.144	0.278	125.05	190080
1bSO9nzT5h55OrJO7BbHL2	One Life - VIP Mix	DJ MEG	38	1USoW8vmr37W5sd5g0579c	One Life (VIP Mix)	11/29/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.644	0.936	9	-2.925	1	0.099	0.00514	0.00236	0.143	0.255	118.007	201500
7HxbtxmdOIM0mttc9sBLzI	Feelings	FUNKYBEAT	33	4MHmCdONzfCJlmq82uWx5J	Feelings	11/22/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.727	0.664	3	-4.68	0	0.0741	0.0257	1.64E-05	0.121	0.198	117.107	187115
2ll2DFDKBbjxZ3YFSWemMn	Night Drive	Rubayne	38	49hk8Lgb9Q5p9wo3XjkRTa	Night Drive	11/15/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.561	0.903	5	-4.514	1	0.0963	0.0419	2.99E-06	0.394	0.222	105.057	178286
2EDHz4tC3pZDkxAJln2sB3	Energia	Tim Hox	37	1DAYMa9ojJpOW07foafYqb	Energia	12/13/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.806	0.811	11	-6.366	0	0.0689	0.0123	0.094	0.772	0.899	125.968	204772
2ljYzOcJBuvjadNQXrW1Mg	About Me	Argui	40	7ii3f4CMJ3P51j1IJ18x5g	About Me	10/25/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.67	0.703	4	-7.184	0	0.0508	0.0871	1.91E-05	0.232	0.422	123.975	186290
6B4H7k0ANCSCribJM3Z0VP	Yourself	IIWII	31	4fv0RqSFsEMoZlTIyvYZA6	Yourself	10/4/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.563	0.783	2	-6.023	0	0.075	0.193	0	0.323	0.281	124.023	154839
1A80HRxJMhn6YAxqRup4BQ	Oh Baby	Martin Mix	37	7LPvpi4FjES1wzl8ioKjA2	Oh Baby	9/27/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.577	0.975	2	-2.841	1	0.0656	0.0434	1.66E-04	0.19	0.416	126.076	160000
5KHbu2Go6NBryS0h0TpTNJ	Talk About It	Bancali	0	5aBI1WNIur9niQ5dM6xnVB	Talk About It	1/17/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.498	0.723	7	-6.74	0	0.223	0.508	5.21E-04	0.419	0.318	110.024	248727
7mpcmYoOCeI5gh5azJSnWY	You Don't Know Me (feat. Duane Harden) - Radio Edit	Armand Van Helden	0	4lsQp3EEpwSUYNr6NHlKR5	Return of the 90s	11/16/2012	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.684	0.85	5	-3.311	1	0.109	0.0192	1.37E-04	0.589	0.925	129.963	200787
1ECSiX5La6LjrV4a3YSn61	One Life	DJ MEG	38	16cm6KPpbumvrt259ZToMD	One Life	9/20/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.684	0.826	1	-4.345	0	0.14	0.0664	5.49E-06	0.535	0.342	125.999	196777
16oJQyfFenUOV6Mit7tMlo	Somebody	Venomenal	28	1dp5cqJ4G8y2TmF5jGRRL0	Somebody	8/30/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.724	0.83	9	-4.049	0	0.129	0.15	0.0101	0.144	0.455	124.012	208809
6fGTmOLGyOYvBN7RZcPMLC	Criminal	Noah Neiman	38	7hR5bfvolmtljXJHfeO81y	Criminal	8/16/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.637	0.832	5	-5.439	0	0.177	0.0102	1.38E-04	0.0918	0.547	160.138	207000
2b9nc02c0lN7BRupiZpUZd	Is This Love	Venomenal	28	1nukboLnfOz26E5DXsfZgk	Is This Love	5/24/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.731	0.882	11	-5.152	0	0.0897	0.0259	0	0.052	0.479	125.955	184225
2MAaPdiUD0bkWNhlfrLC3F	Flashback	Tim van Werd	32	4STGaCf8TcdXdYRhYAOrMY	Flashback	7/26/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.645	0.74	0	-5.136	1	0.0383	0.0572	6.91E-05	0.118	0.338	107.017	171589
5Qsgy4BNNR8ZKIsGGhb8lv	Good Omen	Ortzy	21	1dfu4PNIXbL4nZ9B4YahFj	Gemstone presents Hidden Gems Vol. 2	8/2/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.681	0.881	6	-5.528	0	0.047	0.00595	5.24E-06	0.331	0.396	109.989	223636
1admfyWHefYAHbwjKdro8b	Time	Brieuc	30	2wgnlHjOxAJGubpPos4TqO	Time	11/1/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.608	0.84	5	-5.824	1	0.0397	0.011	0.273	0.344	0.294	125.025	205938
1kSEroHstaZPoBMouyCbHU	Come Over	Noah Neiman	31	5F3qOBw2jBUNcBTvWqUtB0	Come Over	10/18/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.573	0.672	1	-5.917	0	0.0886	0.209	0	0.137	0.344	160.137	223687
2oIc3yUshnfNpy4NjJFAWO	Anastasy	TheLavish	21	25Gi0Cqs9E26ztzNevJpQU	Anastasy	9/13/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.699	0.803	8	-3.872	0	0.0438	0.0657	1.02E-05	0.171	0.409	106.025	201509
5jyLJ77yatsz5KfW2zXLvO	Ego - Domastic Remix	Rich Edwards	33	7p0BtPedY7IVn0QIjz1Kue	Ego (Domastic Remix)	6/21/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.806	0.787	2	-4.258	1	0.105	0.00962	4.69E-05	0.143	0.392	128.067	187500
2NUIaPZQ0FvyRsmPbLvyno	If	eSQUIRE	18	6ko66l4krtmW1Z91w12qkQ	If	4/12/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.692	0.932	4	-4.929	0	0.0497	0.00736	0.0193	0.109	0.0983	123.955	236129
75V4H4EmBmzUVjjcPorCzC	Give In To You	Matt Strike	19	5UG4jbozZPuVuQAjXhvYKz	Give In To You	3/29/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.795	0.629	8	-6.889	1	0.307	0.0531	0	0.773	0.573	109.897	174545
21X8grU7IMAVa2elySGIRR	Next To Me	Olmos	33	56z92LC1YnAf9vxUWhsuRm	Next To Me	3/15/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.704	0.758	6	-3.968	0	0.0948	0.105	0	0.369	0.414	108.98	189358
0Hg7Cuf6iv7G5CDfxZqwxQ	Cut You Loose	ReauBeau	39	2SvQBVgCaoO3C2SfYCM1pi	Cut You Loose	3/1/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.602	0.72	4	-4.548	0	0.127	0.373	0	0.163	0.197	145.009	155586
6LISuoA3ejKIjbfgFdVYoe	G+O	WHYLO	29	4tLFroH0gNLVZalcRd8F24	G+O	2/15/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.594	0.592	6	-9.123	1	0.0778	0.0871	1.85E-06	0.12	0.358	170.12	160941
2uSfFZG8Bfrfo7Q2bm98JC	Something	Funk Machine	42	13gk0UtoswsSHqX3SS9xIF	Something	2/8/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.538	0.869	8	-5.973	1	0.064	0.0181	0	0.0968	0.381	160.089	171000
6or5lT9sFZHGqjr9waVqTA	The Weekend	REK	18	0pHWtB92JUutsgGTs3YSyr	The Weekend	2/1/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.792	0.728	4	-4.391	0	0.0842	0.16	0	0.0511	0.565	106.101	168300
6ol2reMXoUuIZE0TA5FfvU	Right For Ya	Prince Paris	33	0OXLtD5u7FSpDIFc7sVXLC	Right For Ya	1/25/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.638	0.81	9	-5.336	0	0.0888	0.0587	3.68E-06	0.309	0.216	100.005	158400
0UZqdhKxrGxVLPVkTrCZ2d	I Refuse	Matt Strike	32	50lQbKRmoYVUht8Ex4M2xE	I Refuse	1/18/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.568	0.651	9	-6.255	0	0.0925	0.205	1.01E-06	0.0444	0.175	82.318	200727
633nrOG7ExXrw3Dnj9DJ5U	Firefly	Olmos	31	695xOjSuIx6jmHC7rMXjlX	Firefly	1/11/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.6	0.731	2	-4.254	1	0.0385	0.262	6.19E-06	0.162	0.328	106.903	204112
2DSDxFmWjyoKmCamYexX4b	Changes	Steve Hartz	19	6DmuMrCIzhgbVdTHp0pYne	Changes	12/14/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.658	0.808	10	-6.356	0	0.0376	0.0127	0.333	0.194	0.28	111.977	203571
4OgitSyiGyLiRKdw8Q0ueX	Love's Not Fading	Julian Calor	24	319RlomVyyGY9EzFKW94VS	Love's Not Fading	11/30/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.694	0.546	4	-6.568	0	0.0637	0.0962	3.94E-06	0.103	0.244	104.978	214857
3xJx0XcOK0tfVquoP1TY1i	Closure	Snareskin	36	5Nm8uvUxW7aC0fiyl2tED6	Closure	11/23/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.586	0.536	1	-5.514	0	0.0923	0.313	0	0.0844	0.426	156.021	180332
3NPvE7siGFFFB1lwTBwF3F	Bring You Home	The Partysquad	32	3EfdOwwQP8sw0cWt2VmHxu	Bring You Home	11/16/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.673	0.767	0	-3.687	1	0.0436	0.0558	0	0.0932	0.727	100.064	187200
5wPlp34kFeUY2zgcIOxyks	Black & Blue	VIVID	31	1Iojo6tKUt0BH9c30WA8c7	Black & Blue	11/9/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.339	0.775	8	-5.687	0	0.0709	0.069	0	0.141	0.261	165.474	212364
6oZQUfZVGOwKmb9Zsjd0vx	Unforgettable	Aerreo	44	1N6bSsrepPdy2ZXbQ3iv3H	Unforgettable	11/2/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.627	0.722	0	-5.898	1	0.0248	0.0931	3.74E-05	0.225	0.261	93.02	221935
7q8O26YXHhmaYRuHoFP8WA	Madness	Matt Strike	20	2rdWy8tZFf40xTMGZfk8GC	Madness	10/26/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.682	0.609	7	-5.458	0	0.0435	0.0426	2.52E-05	0.0994	0.283	95.052	202105
5pTo16mj3CEmY5ZeaBfSxx	Love Me Away	Junior J	19	46EN1Tuvhk0Jve4oiGFm7Z	Love Me Away	10/12/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.486	0.759	7	-4.905	1	0.0422	0.00831	2.31E-06	0.141	0.31	159.982	167288
2EtqqczcLNk5A61lGXfqfk	Superficial Love	Karim Mika	41	6Z9HzNtVBDyIxF2aECRaDh	Superficial Love	10/5/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.31	0.832	1	-3.574	1	0.0373	0.197	0	0.104	0.233	74.824	232500
4idB0v45onZipVsuVPmNYF	Tell Me	Rich Edwards	30	28DeHdZUufPBbd7v6hpOG3	Tell Me	9/21/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.383	0.617	1	-8.23	0	0.0429	0.00616	0	0.109	0.342	90.015	204667
0TXDJf4CYjDJ06TmNa2JFo	Middlefingers	Tom & Jame	34	4dDwTmOTtVa291KwDN9TOQ	Middlefingers	9/14/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.675	0.837	8	-2.905	1	0.0456	0.211	0	0.152	0.721	141.986	196500
48jHHmb5clst09XAbv4kXx	Like You	Anthony Dircson	24	7dy2W1x5M8YxaRfTtOwPjX	Like You	7/27/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.651	0.528	10	-8.162	1	0.0293	0.356	0	0.111	0.381	90	164000
2ZUpK7zEZHyewSn6b57AHW	Find You	Charming Horses	24	0SEhR6VbKQoWG39M0L0whb	Find You	7/6/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.708	0.812	4	-4.234	0	0.0541	0.141	0	0.199	0.562	120.051	174000
6gjJnkvucgBtEyGkKQVBd0	SO AM I	WHYLO	30	49b0PyJsa4hXzYSGy9i2dc	SO AM I	6/22/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.77	0.796	1	-5.161	0	0.0372	0.151	0	0.0837	0.308	101.985	183528
1kDoUhdifstUonl3rPqALE	Walk Away - Rich Edwards Remix	Sick Individuals	20	3zCl99cTNVTJnlTd2jlmaz	Walk Away (Rich Edwards Remix)	5/11/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.588	0.665	3	-7.968	0	0.152	0.108	0	0.0845	0.367	140.024	147464
5LY8939uhRCLuTBZptxtZK	Walk Away - Melio Remix	Sick Individuals	24	3BZzXs4IKZxNana5f923ta	Walk Away (Melio Remix)	5/11/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.76	0.459	1	-11.484	1	0.158	0.0828	0	0.181	0.188	104.964	195857
2nvpSQh1Qn65nwX0Ssc7sP	Love Again	Matt Strike	28	6hP3xbzXMRjhxQWsFf9NBy	Love Again	4/27/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.577	0.839	11	-0.993	1	0.0473	0.0375	0	0.0947	0.295	147.01	228265
48fLPV7iCWxVoOqHdMrmc7	Ego	Rich Edwards	28	26TVpQLJSXSlH0gPQnTm8N	Ego	4/13/2018	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.6	0.634	9	-5.946	0	0.0286	0.336	0	0.109	0.214	105.023	193714
4nT4O9xTNvHX7Zwt2bq4nn	Take Me	Steve Hartz	23	1dfu4PNIXbL4nZ9B4YahFj	Gemstone presents Hidden Gems Vol. 2	8/2/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.806	0.763	8	-4.135	1	0.106	0.04	0.00349	0.511	0.645	117.018	172569
1bu2fXNStlVDr7CMj5klhw	Fixated	ORACLES	18	1dfu4PNIXbL4nZ9B4YahFj	Gemstone presents Hidden Gems Vol. 2	8/2/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.798	0.57	7	-6.981	1	0.165	0.0146	0.00255	0.0982	0.177	107.048	219813
2jcYSJGmvhpYn3D6IVzS0S	On Replay	Costa Leon	41	7rRFgazHklkQuIWFw7xL2d	On Replay	6/28/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.769	0.862	7	-3.71	1	0.0397	0.0599	2.20E-05	0.061	0.458	121.982	171639
745LUoE5rQZ51Tz4WnBoNp	Try Again (feat. A7S)	Tungevaag & Raaban	60	1u3cv5nL73WeTFy0JV5H9F	Try Again (feat. A7S)	5/3/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.707	0.856	0	-3.861	0	0.205	0.142	0	0.124	0.51	126.914	179552
3aY4mGFsRJJmZeqkagYFCB	Morninglight - Main Circus Deep Mix	Team Deep	13	3Ufv5Lc2VMt49bQm6pt2sr	Morninglight (Main Circus Remixes)	6/28/2019	Pop Dance Hits	7eERKCkgNKCCx5GYdeMIZf	pop	dance pop	0.638	0.949	10	-5.125	0	0.0765	0.073	0.392	0.278	0.552	124.938	251590
